,Noise Level,Classifier,Fold,True Label,Predicted Label,Accuracy
4783,0.01,Random Forest,5,1,1,0.9473684210526315
4784,0.01,Random Forest,5,0,1,0.9473684210526315
4785,0.01,Random Forest,5,0,0,0.9473684210526315
4786,0.01,Random Forest,5,1,1,0.9473684210526315
4787,0.01,Random Forest,5,0,0,0.9473684210526315
4788,0.01,Random Forest,5,0,0,0.9473684210526315
4789,0.01,Random Forest,5,1,0,0.9473684210526315
4790,0.01,Random Forest,5,0,0,0.9473684210526315
4791,0.01,Random Forest,5,1,1,0.9473684210526315
4792,0.01,Random Forest,5,0,0,0.9473684210526315
4793,0.01,Random Forest,5,1,1,0.9473684210526315
4794,0.01,Random Forest,5,1,1,0.9473684210526315
4795,0.01,Random Forest,5,1,1,0.9473684210526315
4796,0.01,Random Forest,5,1,1,0.9473684210526315
4797,0.01,Random Forest,5,1,1,0.9473684210526315
4798,0.01,Random Forest,5,0,0,0.9473684210526315
4799,0.01,Random Forest,5,1,1,0.9473684210526315
4800,0.01,Random Forest,5,1,1,0.9473684210526315
4801,0.01,Random Forest,5,1,1,0.9473684210526315
4802,0.01,Random Forest,5,1,1,0.9473684210526315
4803,0.01,Random Forest,5,1,1,0.9473684210526315
4804,0.01,Random Forest,5,1,1,0.9473684210526315
4805,0.01,Random Forest,5,0,0,0.9473684210526315
4806,0.01,Random Forest,5,0,1,0.9473684210526315
4807,0.01,Random Forest,5,1,1,0.9473684210526315
4808,0.01,Random Forest,5,0,0,0.9473684210526315
4809,0.01,Random Forest,5,1,1,0.9473684210526315
4810,0.01,Random Forest,5,0,0,0.9473684210526315
4811,0.01,Random Forest,5,1,1,0.9473684210526315
4812,0.01,Random Forest,5,1,1,0.9473684210526315
4813,0.01,Random Forest,5,1,1,0.9473684210526315
4814,0.01,Random Forest,5,1,1,0.9473684210526315
4815,0.01,Random Forest,5,1,1,0.9473684210526315
4816,0.01,Random Forest,5,1,1,0.9473684210526315
4817,0.01,Random Forest,5,0,0,0.9473684210526315
4818,0.01,Random Forest,5,1,1,0.9473684210526315
4819,0.01,Random Forest,5,1,1,0.9473684210526315
4820,0.01,Random Forest,5,1,1,0.9473684210526315
4821,0.01,Random Forest,5,1,1,0.9473684210526315
4822,0.01,Random Forest,5,1,1,0.9473684210526315
4823,0.01,Random Forest,5,1,1,0.9473684210526315
4824,0.01,Random Forest,5,1,1,0.9473684210526315
4825,0.01,Random Forest,5,1,1,0.9473684210526315
4826,0.01,Random Forest,5,0,0,0.9473684210526315
4827,0.01,Random Forest,5,1,1,0.9473684210526315
4828,0.01,Random Forest,5,0,0,0.9473684210526315
4829,0.01,Random Forest,5,0,0,0.9473684210526315
4830,0.01,Random Forest,5,1,1,0.9473684210526315
4831,0.01,Random Forest,5,1,1,0.9473684210526315
4832,0.01,Random Forest,5,1,1,0.9473684210526315
4833,0.01,Random Forest,5,1,1,0.9473684210526315
4834,0.01,Random Forest,5,0,0,0.9473684210526315
4835,0.01,Random Forest,5,0,0,0.9473684210526315
4836,0.01,Random Forest,5,0,0,0.9473684210526315
4837,0.01,Random Forest,6,0,0,0.9649122807017544
4838,0.01,Random Forest,6,0,0,0.9649122807017544
4839,0.01,Random Forest,6,0,0,0.9649122807017544
4840,0.01,Random Forest,6,1,1,0.9649122807017544
4841,0.01,Random Forest,6,1,1,0.9649122807017544
4842,0.01,Random Forest,6,0,0,0.9649122807017544
4843,0.01,Random Forest,6,0,0,0.9649122807017544
4844,0.01,Random Forest,6,1,1,0.9649122807017544
4845,0.01,Random Forest,6,1,1,0.9649122807017544
4846,0.01,Random Forest,6,1,1,0.9649122807017544
4847,0.01,Random Forest,6,0,1,0.9649122807017544
4848,0.01,Random Forest,6,0,0,0.9649122807017544
4849,0.01,Random Forest,6,1,1,0.9649122807017544
4850,0.01,Random Forest,6,1,1,0.9649122807017544
4851,0.01,Random Forest,6,0,0,0.9649122807017544
4852,0.01,Random Forest,6,1,1,0.9649122807017544
4853,0.01,Random Forest,6,1,1,0.9649122807017544
4854,0.01,Random Forest,6,0,0,0.9649122807017544
4855,0.01,Random Forest,6,0,0,0.9649122807017544
4856,0.01,Random Forest,6,1,1,0.9649122807017544
4857,0.01,Random Forest,6,0,0,0.9649122807017544
4858,0.01,Random Forest,6,0,0,0.9649122807017544
4859,0.01,Random Forest,6,0,0,0.9649122807017544
4860,0.01,Random Forest,6,0,0,0.9649122807017544
4861,0.01,Random Forest,6,1,1,0.9649122807017544
4862,0.01,Random Forest,6,1,1,0.9649122807017544
4863,0.01,Random Forest,6,0,0,0.9649122807017544
4864,0.01,Random Forest,6,1,1,0.9649122807017544
4865,0.01,Random Forest,6,0,0,0.9649122807017544
4866,0.01,Random Forest,6,0,0,0.9649122807017544
4867,0.01,Random Forest,6,1,1,0.9649122807017544
4868,0.01,Random Forest,6,1,1,0.9649122807017544
4869,0.01,Random Forest,6,1,1,0.9649122807017544
4870,0.01,Random Forest,6,1,1,0.9649122807017544
4871,0.01,Random Forest,6,1,1,0.9649122807017544
4872,0.01,Random Forest,6,1,1,0.9649122807017544
4873,0.01,Random Forest,6,0,0,0.9649122807017544
4874,0.01,Random Forest,6,1,1,0.9649122807017544
4875,0.01,Random Forest,6,1,1,0.9649122807017544
4876,0.01,Random Forest,6,1,1,0.9649122807017544
4877,0.01,Random Forest,6,0,1,0.9649122807017544
4878,0.01,Random Forest,6,1,1,0.9649122807017544
4879,0.01,Random Forest,6,1,1,0.9649122807017544
4880,0.01,Random Forest,6,1,1,0.9649122807017544
4881,0.01,Random Forest,6,1,1,0.9649122807017544
4882,0.01,Random Forest,6,1,1,0.9649122807017544
4883,0.01,Random Forest,6,1,1,0.9649122807017544
4884,0.01,Random Forest,6,1,1,0.9649122807017544
4885,0.01,Random Forest,6,1,1,0.9649122807017544
4886,0.01,Random Forest,6,0,0,0.9649122807017544
4887,0.01,Random Forest,6,0,0,0.9649122807017544
4888,0.01,Random Forest,6,1,1,0.9649122807017544
4889,0.01,Random Forest,6,1,1,0.9649122807017544
4890,0.01,Random Forest,6,1,1,0.9649122807017544
4891,0.01,Random Forest,6,1,1,0.9649122807017544
4892,0.01,Random Forest,6,1,1,0.9649122807017544
4893,0.01,Random Forest,6,1,1,0.9649122807017544
4894,0.01,Random Forest,7,0,0,0.9473684210526315
4895,0.01,Random Forest,7,0,0,0.9473684210526315
4896,0.01,Random Forest,7,0,0,0.9473684210526315
4897,0.01,Random Forest,7,0,0,0.9473684210526315
4898,0.01,Random Forest,7,0,0,0.9473684210526315
4899,0.01,Random Forest,7,0,0,0.9473684210526315
4900,0.01,Random Forest,7,1,1,0.9473684210526315
4901,0.01,Random Forest,7,1,1,0.9473684210526315
4902,0.01,Random Forest,7,1,1,0.9473684210526315
4903,0.01,Random Forest,7,1,1,0.9473684210526315
4904,0.01,Random Forest,7,1,1,0.9473684210526315
4905,0.01,Random Forest,7,1,1,0.9473684210526315
4906,0.01,Random Forest,7,1,1,0.9473684210526315
4907,0.01,Random Forest,7,0,1,0.9473684210526315
4908,0.01,Random Forest,7,1,0,0.9473684210526315
4909,0.01,Random Forest,7,0,0,0.9473684210526315
4910,0.01,Random Forest,7,1,0,0.9473684210526315
4911,0.01,Random Forest,7,1,1,0.9473684210526315
4912,0.01,Random Forest,7,0,0,0.9473684210526315
4913,0.01,Random Forest,7,0,0,0.9473684210526315
4914,0.01,Random Forest,7,1,1,0.9473684210526315
4915,0.01,Random Forest,7,0,0,0.9473684210526315
4916,0.01,Random Forest,7,0,0,0.9473684210526315
4917,0.01,Random Forest,7,1,1,0.9473684210526315
4918,0.01,Random Forest,7,0,0,0.9473684210526315
4919,0.01,Random Forest,7,0,0,0.9473684210526315
4920,0.01,Random Forest,7,1,1,0.9473684210526315
4921,0.01,Random Forest,7,0,0,0.9473684210526315
4922,0.01,Random Forest,7,0,0,0.9473684210526315
4923,0.01,Random Forest,7,1,1,0.9473684210526315
4924,0.01,Random Forest,7,1,1,0.9473684210526315
4925,0.01,Random Forest,7,0,0,0.9473684210526315
4926,0.01,Random Forest,7,1,1,0.9473684210526315
4927,0.01,Random Forest,7,1,1,0.9473684210526315
4928,0.01,Random Forest,7,1,1,0.9473684210526315
4929,0.01,Random Forest,7,1,1,0.9473684210526315
4930,0.01,Random Forest,7,1,1,0.9473684210526315
4931,0.01,Random Forest,7,1,1,0.9473684210526315
4932,0.01,Random Forest,7,0,0,0.9473684210526315
4933,0.01,Random Forest,7,0,0,0.9473684210526315
4934,0.01,Random Forest,7,1,1,0.9473684210526315
4935,0.01,Random Forest,7,1,1,0.9473684210526315
4936,0.01,Random Forest,7,1,1,0.9473684210526315
4937,0.01,Random Forest,7,1,1,0.9473684210526315
4938,0.01,Random Forest,7,1,1,0.9473684210526315
4939,0.01,Random Forest,7,1,1,0.9473684210526315
4940,0.01,Random Forest,7,1,1,0.9473684210526315
4941,0.01,Random Forest,7,1,1,0.9473684210526315
4942,0.01,Random Forest,7,1,1,0.9473684210526315
4943,0.01,Random Forest,7,1,1,0.9473684210526315
4944,0.01,Random Forest,7,1,1,0.9473684210526315
4945,0.01,Random Forest,7,0,0,0.9473684210526315
4946,0.01,Random Forest,7,1,1,0.9473684210526315
4947,0.01,Random Forest,7,0,0,0.9473684210526315
4948,0.01,Random Forest,7,1,1,0.9473684210526315
4949,0.01,Random Forest,7,1,1,0.9473684210526315
4950,0.01,Random Forest,7,1,1,0.9473684210526315
4951,0.01,Random Forest,8,0,0,0.9473684210526315
4952,0.01,Random Forest,8,0,0,0.9473684210526315
4953,0.01,Random Forest,8,1,1,0.9473684210526315
4954,0.01,Random Forest,8,0,0,0.9473684210526315
4955,0.01,Random Forest,8,0,0,0.9473684210526315
4956,0.01,Random Forest,8,1,1,0.9473684210526315
4957,0.01,Random Forest,8,1,1,0.9473684210526315
4958,0.01,Random Forest,8,1,0,0.9473684210526315
4959,0.01,Random Forest,8,0,0,0.9473684210526315
4960,0.01,Random Forest,8,1,1,0.9473684210526315
4961,0.01,Random Forest,8,1,1,0.9473684210526315
4962,0.01,Random Forest,8,1,1,0.9473684210526315
4963,0.01,Random Forest,8,1,0,0.9473684210526315
4964,0.01,Random Forest,8,1,1,0.9473684210526315
4965,0.01,Random Forest,8,1,1,0.9473684210526315
4966,0.01,Random Forest,8,1,1,0.9473684210526315
4967,0.01,Random Forest,8,1,1,0.9473684210526315
4968,0.01,Random Forest,8,0,0,0.9473684210526315
4969,0.01,Random Forest,8,1,1,0.9473684210526315
4970,0.01,Random Forest,8,1,1,0.9473684210526315
4971,0.01,Random Forest,8,0,0,0.9473684210526315
4972,0.01,Random Forest,8,0,0,0.9473684210526315
4973,0.01,Random Forest,8,1,1,0.9473684210526315
4974,0.01,Random Forest,8,0,0,0.9473684210526315
4975,0.01,Random Forest,8,1,1,0.9473684210526315
4976,0.01,Random Forest,8,0,0,0.9473684210526315
4977,0.01,Random Forest,8,0,0,0.9473684210526315
4978,0.01,Random Forest,8,0,0,0.9473684210526315
4979,0.01,Random Forest,8,0,0,0.9473684210526315
4980,0.01,Random Forest,8,1,1,0.9473684210526315
4981,0.01,Random Forest,8,0,0,0.9473684210526315
4982,0.01,Random Forest,8,1,1,0.9473684210526315
4983,0.01,Random Forest,8,1,1,0.9473684210526315
4984,0.01,Random Forest,8,0,0,0.9473684210526315
4985,0.01,Random Forest,8,1,1,0.9473684210526315
4986,0.01,Random Forest,8,1,1,0.9473684210526315
4987,0.01,Random Forest,8,0,0,0.9473684210526315
4988,0.01,Random Forest,8,1,1,0.9473684210526315
4989,0.01,Random Forest,8,1,1,0.9473684210526315
4990,0.01,Random Forest,8,1,1,0.9473684210526315
4991,0.01,Random Forest,8,1,0,0.9473684210526315
4992,0.01,Random Forest,8,0,0,0.9473684210526315
4993,0.01,Random Forest,8,1,1,0.9473684210526315
4994,0.01,Random Forest,8,1,1,0.9473684210526315
4995,0.01,Random Forest,8,0,0,0.9473684210526315
4996,0.01,Random Forest,8,1,1,0.9473684210526315
4997,0.01,Random Forest,8,1,1,0.9473684210526315
4998,0.01,Random Forest,8,0,0,0.9473684210526315
4999,0.01,Random Forest,8,0,0,0.9473684210526315
5000,0.01,Random Forest,8,0,0,0.9473684210526315
5001,0.01,Random Forest,8,1,1,0.9473684210526315
5002,0.01,Random Forest,8,1,1,0.9473684210526315
5003,0.01,Random Forest,8,1,1,0.9473684210526315
5004,0.01,Random Forest,8,1,1,0.9473684210526315
5005,0.01,Random Forest,8,1,1,0.9473684210526315
5006,0.01,Random Forest,8,1,1,0.9473684210526315
5007,0.01,Random Forest,8,1,1,0.9473684210526315
5008,0.01,Random Forest,9,0,0,0.9473684210526315
5009,0.01,Random Forest,9,0,0,0.9473684210526315
5010,0.01,Random Forest,9,0,0,0.9473684210526315
5011,0.01,Random Forest,9,0,0,0.9473684210526315
5012,0.01,Random Forest,9,0,1,0.9473684210526315
5013,0.01,Random Forest,9,0,0,0.9473684210526315
5014,0.01,Random Forest,9,1,1,0.9473684210526315
5015,0.01,Random Forest,9,0,0,0.9473684210526315
5016,0.01,Random Forest,9,0,0,0.9473684210526315
5017,0.01,Random Forest,9,0,0,0.9473684210526315
5018,0.01,Random Forest,9,1,1,0.9473684210526315
5019,0.01,Random Forest,9,0,0,0.9473684210526315
5020,0.01,Random Forest,9,0,0,0.9473684210526315
5021,0.01,Random Forest,9,1,1,0.9473684210526315
5022,0.01,Random Forest,9,0,0,0.9473684210526315
5023,0.01,Random Forest,9,1,1,0.9473684210526315
5024,0.01,Random Forest,9,1,1,0.9473684210526315
5025,0.01,Random Forest,9,1,1,0.9473684210526315
5026,0.01,Random Forest,9,1,1,0.9473684210526315
5027,0.01,Random Forest,9,1,1,0.9473684210526315
5028,0.01,Random Forest,9,1,1,0.9473684210526315
5029,0.01,Random Forest,9,0,0,0.9473684210526315
5030,0.01,Random Forest,9,1,1,0.9473684210526315
5031,0.01,Random Forest,9,1,1,0.9473684210526315
5032,0.01,Random Forest,9,0,0,0.9473684210526315
5033,0.01,Random Forest,9,1,1,0.9473684210526315
5034,0.01,Random Forest,9,1,1,0.9473684210526315
5035,0.01,Random Forest,9,1,1,0.9473684210526315
5036,0.01,Random Forest,9,1,1,0.9473684210526315
5037,0.01,Random Forest,9,0,0,0.9473684210526315
5038,0.01,Random Forest,9,1,1,0.9473684210526315
5039,0.01,Random Forest,9,1,1,0.9473684210526315
5040,0.01,Random Forest,9,0,1,0.9473684210526315
5041,0.01,Random Forest,9,0,0,0.9473684210526315
5042,0.01,Random Forest,9,1,1,0.9473684210526315
5043,0.01,Random Forest,9,1,1,0.9473684210526315
5044,0.01,Random Forest,9,1,1,0.9473684210526315
5045,0.01,Random Forest,9,1,1,0.9473684210526315
5046,0.01,Random Forest,9,1,1,0.9473684210526315
5047,0.01,Random Forest,9,1,1,0.9473684210526315
5048,0.01,Random Forest,9,0,0,0.9473684210526315
5049,0.01,Random Forest,9,1,1,0.9473684210526315
5050,0.01,Random Forest,9,1,1,0.9473684210526315
5051,0.01,Random Forest,9,1,1,0.9473684210526315
5052,0.01,Random Forest,9,1,1,0.9473684210526315
5053,0.01,Random Forest,9,0,0,0.9473684210526315
5054,0.01,Random Forest,9,1,1,0.9473684210526315
5055,0.01,Random Forest,9,1,0,0.9473684210526315
5056,0.01,Random Forest,9,1,1,0.9473684210526315
5057,0.01,Random Forest,9,1,1,0.9473684210526315
5058,0.01,Random Forest,9,1,1,0.9473684210526315
5059,0.01,Random Forest,9,1,1,0.9473684210526315
5060,0.01,Random Forest,9,1,1,0.9473684210526315
5061,0.01,Random Forest,9,0,0,0.9473684210526315
5062,0.01,Random Forest,9,1,1,0.9473684210526315
5063,0.01,Random Forest,9,1,1,0.9473684210526315
5064,0.01,Random Forest,9,0,0,0.9473684210526315
5065,0.01,Random Forest,10,0,0,1.0
5066,0.01,Random Forest,10,0,0,1.0
5067,0.01,Random Forest,10,0,0,1.0
5068,0.01,Random Forest,10,0,0,1.0
5069,0.01,Random Forest,10,0,0,1.0
5070,0.01,Random Forest,10,0,0,1.0
5071,0.01,Random Forest,10,0,0,1.0
5072,0.01,Random Forest,10,1,1,1.0
5073,0.01,Random Forest,10,0,0,1.0
5074,0.01,Random Forest,10,0,0,1.0
5075,0.01,Random Forest,10,0,0,1.0
5076,0.01,Random Forest,10,0,0,1.0
5077,0.01,Random Forest,10,1,1,1.0
5078,0.01,Random Forest,10,1,1,1.0
5079,0.01,Random Forest,10,1,1,1.0
5080,0.01,Random Forest,10,1,1,1.0
5081,0.01,Random Forest,10,1,1,1.0
5082,0.01,Random Forest,10,1,1,1.0
5083,0.01,Random Forest,10,1,1,1.0
5084,0.01,Random Forest,10,0,0,1.0
5085,0.01,Random Forest,10,1,1,1.0
5086,0.01,Random Forest,10,1,1,1.0
5087,0.01,Random Forest,10,1,1,1.0
5088,0.01,Random Forest,10,1,1,1.0
5089,0.01,Random Forest,10,1,1,1.0
5090,0.01,Random Forest,10,0,0,1.0
5091,0.01,Random Forest,10,0,0,1.0
5092,0.01,Random Forest,10,1,1,1.0
5093,0.01,Random Forest,10,1,1,1.0
5094,0.01,Random Forest,10,1,1,1.0
5095,0.01,Random Forest,10,0,0,1.0
5096,0.01,Random Forest,10,0,0,1.0
5097,0.01,Random Forest,10,1,1,1.0
5098,0.01,Random Forest,10,1,1,1.0
5099,0.01,Random Forest,10,1,1,1.0
5100,0.01,Random Forest,10,1,1,1.0
5101,0.01,Random Forest,10,1,1,1.0
5102,0.01,Random Forest,10,0,0,1.0
5103,0.01,Random Forest,10,1,1,1.0
5104,0.01,Random Forest,10,1,1,1.0
5105,0.01,Random Forest,10,0,0,1.0
5106,0.01,Random Forest,10,1,1,1.0
5107,0.01,Random Forest,10,0,0,1.0
5108,0.01,Random Forest,10,1,1,1.0
5109,0.01,Random Forest,10,1,1,1.0
5110,0.01,Random Forest,10,0,0,1.0
5111,0.01,Random Forest,10,1,1,1.0
5112,0.01,Random Forest,10,1,1,1.0
5113,0.01,Random Forest,10,1,1,1.0
5114,0.01,Random Forest,10,1,1,1.0
5115,0.01,Random Forest,10,0,0,1.0
5116,0.01,Random Forest,10,1,1,1.0
5117,0.01,Random Forest,10,1,1,1.0
5118,0.01,Random Forest,10,1,1,1.0
5119,0.01,Random Forest,10,1,1,1.0
5120,0.01,Random Forest,10,1,1,1.0
5121,0.01,SVM (RBF),1,0,0,0.6140350877192983
5122,0.01,SVM (RBF),1,0,1,0.6140350877192983
5123,0.01,SVM (RBF),1,0,1,0.6140350877192983
5124,0.01,SVM (RBF),1,0,1,0.6140350877192983
5125,0.01,SVM (RBF),1,1,1,0.6140350877192983
5126,0.01,SVM (RBF),1,1,1,0.6140350877192983
5127,0.01,SVM (RBF),1,1,1,0.6140350877192983
5128,0.01,SVM (RBF),1,0,1,0.6140350877192983
5129,0.01,SVM (RBF),1,0,1,0.6140350877192983
5130,0.01,SVM (RBF),1,1,1,0.6140350877192983
5131,0.01,SVM (RBF),1,1,1,0.6140350877192983
5132,0.01,SVM (RBF),1,1,1,0.6140350877192983
5133,0.01,SVM (RBF),1,1,1,0.6140350877192983
5134,0.01,SVM (RBF),1,0,1,0.6140350877192983
5135,0.01,SVM (RBF),1,1,1,0.6140350877192983
5136,0.01,SVM (RBF),1,0,1,0.6140350877192983
5137,0.01,SVM (RBF),1,1,1,0.6140350877192983
5138,0.01,SVM (RBF),1,0,1,0.6140350877192983
5139,0.01,SVM (RBF),1,1,1,0.6140350877192983
5140,0.01,SVM (RBF),1,0,1,0.6140350877192983
5141,0.01,SVM (RBF),1,0,1,0.6140350877192983
5142,0.01,SVM (RBF),1,0,1,0.6140350877192983
5143,0.01,SVM (RBF),1,1,1,0.6140350877192983
5144,0.01,SVM (RBF),1,0,1,0.6140350877192983
5145,0.01,SVM (RBF),1,1,1,0.6140350877192983
5146,0.01,SVM (RBF),1,1,1,0.6140350877192983
5147,0.01,SVM (RBF),1,0,1,0.6140350877192983
5148,0.01,SVM (RBF),1,1,1,0.6140350877192983
5149,0.01,SVM (RBF),1,1,1,0.6140350877192983
5150,0.01,SVM (RBF),1,1,0,0.6140350877192983
5151,0.01,SVM (RBF),1,1,1,0.6140350877192983
5152,0.01,SVM (RBF),1,1,1,0.6140350877192983
5153,0.01,SVM (RBF),1,0,1,0.6140350877192983
5154,0.01,SVM (RBF),1,1,1,0.6140350877192983
5155,0.01,SVM (RBF),1,0,1,0.6140350877192983
5156,0.01,SVM (RBF),1,0,1,0.6140350877192983
5157,0.01,SVM (RBF),1,1,1,0.6140350877192983
5158,0.01,SVM (RBF),1,0,1,0.6140350877192983
5159,0.01,SVM (RBF),1,1,1,0.6140350877192983
5160,0.01,SVM (RBF),1,1,1,0.6140350877192983
5161,0.01,SVM (RBF),1,1,1,0.6140350877192983
5162,0.01,SVM (RBF),1,1,1,0.6140350877192983
5163,0.01,SVM (RBF),1,1,1,0.6140350877192983
5164,0.01,SVM (RBF),1,1,1,0.6140350877192983
5165,0.01,SVM (RBF),1,1,1,0.6140350877192983
5166,0.01,SVM (RBF),1,0,1,0.6140350877192983
5167,0.01,SVM (RBF),1,1,1,0.6140350877192983
5168,0.01,SVM (RBF),1,1,1,0.6140350877192983
5169,0.01,SVM (RBF),1,1,1,0.6140350877192983
5170,0.01,SVM (RBF),1,1,1,0.6140350877192983
5171,0.01,SVM (RBF),1,1,1,0.6140350877192983
5172,0.01,SVM (RBF),1,1,1,0.6140350877192983
5173,0.01,SVM (RBF),1,0,1,0.6140350877192983
5174,0.01,SVM (RBF),1,1,1,0.6140350877192983
5175,0.01,SVM (RBF),1,1,1,0.6140350877192983
5176,0.01,SVM (RBF),1,0,1,0.6140350877192983
5177,0.01,SVM (RBF),1,0,1,0.6140350877192983
5178,0.01,SVM (RBF),2,0,1,0.6140350877192983
5179,0.01,SVM (RBF),2,0,1,0.6140350877192983
5180,0.01,SVM (RBF),2,0,1,0.6140350877192983
5181,0.01,SVM (RBF),2,0,1,0.6140350877192983
5182,0.01,SVM (RBF),2,0,0,0.6140350877192983
5183,0.01,SVM (RBF),2,1,1,0.6140350877192983
5184,0.01,SVM (RBF),2,1,1,0.6140350877192983
5185,0.01,SVM (RBF),2,1,1,0.6140350877192983
5186,0.01,SVM (RBF),2,1,1,0.6140350877192983
5187,0.01,SVM (RBF),2,1,1,0.6140350877192983
5188,0.01,SVM (RBF),2,1,0,0.6140350877192983
5189,0.01,SVM (RBF),2,0,1,0.6140350877192983
5190,0.01,SVM (RBF),2,0,1,0.6140350877192983
5191,0.01,SVM (RBF),2,0,1,0.6140350877192983
5192,0.01,SVM (RBF),2,0,1,0.6140350877192983
5193,0.01,SVM (RBF),2,0,1,0.6140350877192983
5194,0.01,SVM (RBF),2,1,1,0.6140350877192983
5195,0.01,SVM (RBF),2,1,1,0.6140350877192983
5196,0.01,SVM (RBF),2,1,1,0.6140350877192983
5197,0.01,SVM (RBF),2,0,1,0.6140350877192983
5198,0.01,SVM (RBF),2,0,1,0.6140350877192983
5199,0.01,SVM (RBF),2,0,1,0.6140350877192983
5200,0.01,SVM (RBF),2,0,1,0.6140350877192983
5201,0.01,SVM (RBF),2,0,1,0.6140350877192983
5202,0.01,SVM (RBF),2,0,1,0.6140350877192983
5203,0.01,SVM (RBF),2,0,1,0.6140350877192983
5204,0.01,SVM (RBF),2,0,1,0.6140350877192983
5205,0.01,SVM (RBF),2,0,1,0.6140350877192983
5206,0.01,SVM (RBF),2,1,1,0.6140350877192983
5207,0.01,SVM (RBF),2,1,1,0.6140350877192983
5208,0.01,SVM (RBF),2,0,1,0.6140350877192983
5209,0.01,SVM (RBF),2,1,1,0.6140350877192983
5210,0.01,SVM (RBF),2,1,1,0.6140350877192983
5211,0.01,SVM (RBF),2,1,1,0.6140350877192983
5212,0.01,SVM (RBF),2,1,1,0.6140350877192983
5213,0.01,SVM (RBF),2,1,1,0.6140350877192983
5214,0.01,SVM (RBF),2,0,1,0.6140350877192983
5215,0.01,SVM (RBF),2,1,1,0.6140350877192983
5216,0.01,SVM (RBF),2,1,1,0.6140350877192983
5217,0.01,SVM (RBF),2,1,1,0.6140350877192983
5218,0.01,SVM (RBF),2,1,1,0.6140350877192983
5219,0.01,SVM (RBF),2,1,1,0.6140350877192983
5220,0.01,SVM (RBF),2,1,1,0.6140350877192983
5221,0.01,SVM (RBF),2,1,1,0.6140350877192983
5222,0.01,SVM (RBF),2,1,1,0.6140350877192983
5223,0.01,SVM (RBF),2,1,1,0.6140350877192983
5224,0.01,SVM (RBF),2,1,1,0.6140350877192983
5225,0.01,SVM (RBF),2,1,1,0.6140350877192983
5226,0.01,SVM (RBF),2,1,1,0.6140350877192983
5227,0.01,SVM (RBF),2,1,1,0.6140350877192983
5228,0.01,SVM (RBF),2,1,1,0.6140350877192983
5229,0.01,SVM (RBF),2,1,1,0.6140350877192983
5230,0.01,SVM (RBF),2,0,1,0.6140350877192983
5231,0.01,SVM (RBF),2,1,1,0.6140350877192983
5232,0.01,SVM (RBF),2,1,1,0.6140350877192983
5233,0.01,SVM (RBF),2,1,1,0.6140350877192983
5234,0.01,SVM (RBF),2,1,1,0.6140350877192983
5235,0.01,SVM (RBF),3,0,1,0.6140350877192983
5236,0.01,SVM (RBF),3,0,1,0.6140350877192983
5237,0.01,SVM (RBF),3,1,1,0.6140350877192983
5238,0.01,SVM (RBF),3,1,1,0.6140350877192983
5239,0.01,SVM (RBF),3,0,1,0.6140350877192983
5240,0.01,SVM (RBF),3,1,1,0.6140350877192983
5241,0.01,SVM (RBF),3,1,1,0.6140350877192983
5242,0.01,SVM (RBF),3,1,1,0.6140350877192983
5243,0.01,SVM (RBF),3,0,1,0.6140350877192983
5244,0.01,SVM (RBF),3,1,0,0.6140350877192983
5245,0.01,SVM (RBF),3,1,1,0.6140350877192983
5246,0.01,SVM (RBF),3,1,1,0.6140350877192983
5247,0.01,SVM (RBF),3,1,1,0.6140350877192983
5248,0.01,SVM (RBF),3,0,1,0.6140350877192983
5249,0.01,SVM (RBF),3,1,1,0.6140350877192983
5250,0.01,SVM (RBF),3,1,1,0.6140350877192983
5251,0.01,SVM (RBF),3,1,1,0.6140350877192983
5252,0.01,SVM (RBF),3,1,1,0.6140350877192983
5253,0.01,SVM (RBF),3,1,1,0.6140350877192983
5254,0.01,SVM (RBF),3,1,1,0.6140350877192983
5255,0.01,SVM (RBF),3,0,1,0.6140350877192983
5256,0.01,SVM (RBF),3,1,1,0.6140350877192983
5257,0.01,SVM (RBF),3,0,1,0.6140350877192983
5258,0.01,SVM (RBF),3,1,1,0.6140350877192983
5259,0.01,SVM (RBF),3,1,1,0.6140350877192983
5260,0.01,SVM (RBF),3,0,1,0.6140350877192983
5261,0.01,SVM (RBF),3,1,1,0.6140350877192983
5262,0.01,SVM (RBF),3,1,1,0.6140350877192983
5263,0.01,SVM (RBF),3,0,1,0.6140350877192983
5264,0.01,SVM (RBF),3,0,1,0.6140350877192983
5265,0.01,SVM (RBF),3,1,1,0.6140350877192983
5266,0.01,SVM (RBF),3,0,1,0.6140350877192983
5267,0.01,SVM (RBF),3,1,1,0.6140350877192983
5268,0.01,SVM (RBF),3,1,1,0.6140350877192983
5269,0.01,SVM (RBF),3,1,1,0.6140350877192983
5270,0.01,SVM (RBF),3,0,1,0.6140350877192983
5271,0.01,SVM (RBF),3,1,1,0.6140350877192983
5272,0.01,SVM (RBF),3,1,1,0.6140350877192983
5273,0.01,SVM (RBF),3,1,1,0.6140350877192983
5274,0.01,SVM (RBF),3,1,1,0.6140350877192983
5275,0.01,SVM (RBF),3,0,1,0.6140350877192983
5276,0.01,SVM (RBF),3,1,1,0.6140350877192983
5277,0.01,SVM (RBF),3,0,1,0.6140350877192983
5278,0.01,SVM (RBF),3,0,1,0.6140350877192983
5279,0.01,SVM (RBF),3,1,1,0.6140350877192983
