,Noise Level,Classifier,Fold,True Label,Predicted Label,Accuracy
3639,0.005,XGBoost,4,1,1,0.9122807017543859
3640,0.005,XGBoost,4,1,1,0.9122807017543859
3641,0.005,XGBoost,4,0,0,0.9122807017543859
3642,0.005,XGBoost,5,0,0,0.9649122807017544
3643,0.005,XGBoost,5,0,0,0.9649122807017544
3644,0.005,XGBoost,5,0,0,0.9649122807017544
3645,0.005,XGBoost,5,1,1,0.9649122807017544
3646,0.005,XGBoost,5,0,0,0.9649122807017544
3647,0.005,XGBoost,5,0,0,0.9649122807017544
3648,0.005,XGBoost,5,1,1,0.9649122807017544
3649,0.005,XGBoost,5,0,0,0.9649122807017544
3650,0.005,XGBoost,5,0,0,0.9649122807017544
3651,0.005,XGBoost,5,1,0,0.9649122807017544
3652,0.005,XGBoost,5,0,0,0.9649122807017544
3653,0.005,XGBoost,5,1,1,0.9649122807017544
3654,0.005,XGBoost,5,0,0,0.9649122807017544
3655,0.005,XGBoost,5,1,1,0.9649122807017544
3656,0.005,XGBoost,5,1,1,0.9649122807017544
3657,0.005,XGBoost,5,1,1,0.9649122807017544
3658,0.005,XGBoost,5,1,1,0.9649122807017544
3659,0.005,XGBoost,5,1,1,0.9649122807017544
3660,0.005,XGBoost,5,0,0,0.9649122807017544
3661,0.005,XGBoost,5,1,1,0.9649122807017544
3662,0.005,XGBoost,5,1,1,0.9649122807017544
3663,0.005,XGBoost,5,1,1,0.9649122807017544
3664,0.005,XGBoost,5,1,1,0.9649122807017544
3665,0.005,XGBoost,5,1,1,0.9649122807017544
3666,0.005,XGBoost,5,1,1,0.9649122807017544
3667,0.005,XGBoost,5,0,0,0.9649122807017544
3668,0.005,XGBoost,5,0,1,0.9649122807017544
3669,0.005,XGBoost,5,1,1,0.9649122807017544
3670,0.005,XGBoost,5,0,0,0.9649122807017544
3671,0.005,XGBoost,5,1,1,0.9649122807017544
3672,0.005,XGBoost,5,0,0,0.9649122807017544
3673,0.005,XGBoost,5,1,1,0.9649122807017544
3674,0.005,XGBoost,5,1,1,0.9649122807017544
3675,0.005,XGBoost,5,1,1,0.9649122807017544
3676,0.005,XGBoost,5,1,1,0.9649122807017544
3677,0.005,XGBoost,5,1,1,0.9649122807017544
3678,0.005,XGBoost,5,1,1,0.9649122807017544
3679,0.005,XGBoost,5,0,0,0.9649122807017544
3680,0.005,XGBoost,5,1,1,0.9649122807017544
3681,0.005,XGBoost,5,1,1,0.9649122807017544
3682,0.005,XGBoost,5,1,1,0.9649122807017544
3683,0.005,XGBoost,5,1,1,0.9649122807017544
3684,0.005,XGBoost,5,1,1,0.9649122807017544
3685,0.005,XGBoost,5,1,1,0.9649122807017544
3686,0.005,XGBoost,5,1,1,0.9649122807017544
3687,0.005,XGBoost,5,1,1,0.9649122807017544
3688,0.005,XGBoost,5,0,0,0.9649122807017544
3689,0.005,XGBoost,5,1,1,0.9649122807017544
3690,0.005,XGBoost,5,0,0,0.9649122807017544
3691,0.005,XGBoost,5,0,0,0.9649122807017544
3692,0.005,XGBoost,5,1,1,0.9649122807017544
3693,0.005,XGBoost,5,1,1,0.9649122807017544
3694,0.005,XGBoost,5,1,1,0.9649122807017544
3695,0.005,XGBoost,5,1,1,0.9649122807017544
3696,0.005,XGBoost,5,0,0,0.9649122807017544
3697,0.005,XGBoost,5,0,0,0.9649122807017544
3698,0.005,XGBoost,5,0,0,0.9649122807017544
3699,0.005,XGBoost,6,0,0,0.9649122807017544
3700,0.005,XGBoost,6,0,0,0.9649122807017544
3701,0.005,XGBoost,6,0,0,0.9649122807017544
3702,0.005,XGBoost,6,1,1,0.9649122807017544
3703,0.005,XGBoost,6,1,1,0.9649122807017544
3704,0.005,XGBoost,6,0,0,0.9649122807017544
3705,0.005,XGBoost,6,0,0,0.9649122807017544
3706,0.005,XGBoost,6,1,1,0.9649122807017544
3707,0.005,XGBoost,6,1,1,0.9649122807017544
3708,0.005,XGBoost,6,1,1,0.9649122807017544
3709,0.005,XGBoost,6,0,1,0.9649122807017544
3710,0.005,XGBoost,6,0,0,0.9649122807017544
3711,0.005,XGBoost,6,1,1,0.9649122807017544
3712,0.005,XGBoost,6,1,1,0.9649122807017544
3713,0.005,XGBoost,6,0,0,0.9649122807017544
3714,0.005,XGBoost,6,1,1,0.9649122807017544
3715,0.005,XGBoost,6,1,1,0.9649122807017544
3716,0.005,XGBoost,6,0,0,0.9649122807017544
3717,0.005,XGBoost,6,0,0,0.9649122807017544
3718,0.005,XGBoost,6,1,1,0.9649122807017544
3719,0.005,XGBoost,6,0,0,0.9649122807017544
3720,0.005,XGBoost,6,0,0,0.9649122807017544
3721,0.005,XGBoost,6,0,0,0.9649122807017544
3722,0.005,XGBoost,6,0,0,0.9649122807017544
3723,0.005,XGBoost,6,1,1,0.9649122807017544
3724,0.005,XGBoost,6,1,1,0.9649122807017544
3725,0.005,XGBoost,6,0,0,0.9649122807017544
3726,0.005,XGBoost,6,1,1,0.9649122807017544
3727,0.005,XGBoost,6,0,0,0.9649122807017544
3728,0.005,XGBoost,6,0,0,0.9649122807017544
3729,0.005,XGBoost,6,1,1,0.9649122807017544
3730,0.005,XGBoost,6,1,1,0.9649122807017544
3731,0.005,XGBoost,6,1,1,0.9649122807017544
3732,0.005,XGBoost,6,1,1,0.9649122807017544
3733,0.005,XGBoost,6,1,1,0.9649122807017544
3734,0.005,XGBoost,6,1,1,0.9649122807017544
3735,0.005,XGBoost,6,0,0,0.9649122807017544
3736,0.005,XGBoost,6,1,1,0.9649122807017544
3737,0.005,XGBoost,6,1,1,0.9649122807017544
3738,0.005,XGBoost,6,1,1,0.9649122807017544
3739,0.005,XGBoost,6,0,0,0.9649122807017544
3740,0.005,XGBoost,6,1,1,0.9649122807017544
3741,0.005,XGBoost,6,1,1,0.9649122807017544
3742,0.005,XGBoost,6,1,1,0.9649122807017544
3743,0.005,XGBoost,6,1,1,0.9649122807017544
3744,0.005,XGBoost,6,1,1,0.9649122807017544
3745,0.005,XGBoost,6,1,1,0.9649122807017544
3746,0.005,XGBoost,6,1,1,0.9649122807017544
3747,0.005,XGBoost,6,1,1,0.9649122807017544
3748,0.005,XGBoost,6,0,1,0.9649122807017544
3749,0.005,XGBoost,6,0,0,0.9649122807017544
3750,0.005,XGBoost,6,1,1,0.9649122807017544
3751,0.005,XGBoost,6,1,1,0.9649122807017544
3752,0.005,XGBoost,6,1,1,0.9649122807017544
3753,0.005,XGBoost,6,1,1,0.9649122807017544
3754,0.005,XGBoost,6,1,1,0.9649122807017544
3755,0.005,XGBoost,6,1,1,0.9649122807017544
3756,0.005,XGBoost,7,0,0,1.0
3757,0.005,XGBoost,7,0,0,1.0
3758,0.005,XGBoost,7,0,0,1.0
3759,0.005,XGBoost,7,0,0,1.0
3760,0.005,XGBoost,7,0,0,1.0
3761,0.005,XGBoost,7,0,0,1.0
3762,0.005,XGBoost,7,1,1,1.0
3763,0.005,XGBoost,7,1,1,1.0
3764,0.005,XGBoost,7,1,1,1.0
3765,0.005,XGBoost,7,1,1,1.0
3766,0.005,XGBoost,7,1,1,1.0
3767,0.005,XGBoost,7,1,1,1.0
3768,0.005,XGBoost,7,1,1,1.0
3769,0.005,XGBoost,7,0,0,1.0
3770,0.005,XGBoost,7,1,1,1.0
3771,0.005,XGBoost,7,0,0,1.0
3772,0.005,XGBoost,7,1,1,1.0
3773,0.005,XGBoost,7,1,1,1.0
3774,0.005,XGBoost,7,0,0,1.0
3775,0.005,XGBoost,7,0,0,1.0
3776,0.005,XGBoost,7,1,1,1.0
3777,0.005,XGBoost,7,0,0,1.0
3778,0.005,XGBoost,7,0,0,1.0
3779,0.005,XGBoost,7,1,1,1.0
3780,0.005,XGBoost,7,0,0,1.0
3781,0.005,XGBoost,7,0,0,1.0
3782,0.005,XGBoost,7,1,1,1.0
3783,0.005,XGBoost,7,0,0,1.0
3784,0.005,XGBoost,7,0,0,1.0
3785,0.005,XGBoost,7,1,1,1.0
3786,0.005,XGBoost,7,1,1,1.0
3787,0.005,XGBoost,7,0,0,1.0
3788,0.005,XGBoost,7,1,1,1.0
3789,0.005,XGBoost,7,1,1,1.0
3790,0.005,XGBoost,7,1,1,1.0
3791,0.005,XGBoost,7,1,1,1.0
3792,0.005,XGBoost,7,1,1,1.0
3793,0.005,XGBoost,7,1,1,1.0
3794,0.005,XGBoost,7,0,0,1.0
3795,0.005,XGBoost,7,0,0,1.0
3796,0.005,XGBoost,7,1,1,1.0
3797,0.005,XGBoost,7,1,1,1.0
3798,0.005,XGBoost,7,1,1,1.0
3799,0.005,XGBoost,7,1,1,1.0
3800,0.005,XGBoost,7,1,1,1.0
3801,0.005,XGBoost,7,1,1,1.0
3802,0.005,XGBoost,7,1,1,1.0
3803,0.005,XGBoost,7,1,1,1.0
3804,0.005,XGBoost,7,1,1,1.0
3805,0.005,XGBoost,7,1,1,1.0
3806,0.005,XGBoost,7,1,1,1.0
3807,0.005,XGBoost,7,0,0,1.0
3808,0.005,XGBoost,7,1,1,1.0
3809,0.005,XGBoost,7,0,0,1.0
3810,0.005,XGBoost,7,1,1,1.0
3811,0.005,XGBoost,7,1,1,1.0
3812,0.005,XGBoost,7,1,1,1.0
3813,0.005,XGBoost,8,0,0,0.9473684210526315
3814,0.005,XGBoost,8,0,0,0.9473684210526315
3815,0.005,XGBoost,8,1,1,0.9473684210526315
3816,0.005,XGBoost,8,0,0,0.9473684210526315
3817,0.005,XGBoost,8,0,0,0.9473684210526315
3818,0.005,XGBoost,8,1,1,0.9473684210526315
3819,0.005,XGBoost,8,1,1,0.9473684210526315
3820,0.005,XGBoost,8,1,0,0.9473684210526315
3821,0.005,XGBoost,8,0,0,0.9473684210526315
3822,0.005,XGBoost,8,1,1,0.9473684210526315
3823,0.005,XGBoost,8,1,1,0.9473684210526315
3824,0.005,XGBoost,8,1,1,0.9473684210526315
3825,0.005,XGBoost,8,1,0,0.9473684210526315
3826,0.005,XGBoost,8,1,1,0.9473684210526315
3827,0.005,XGBoost,8,1,1,0.9473684210526315
3828,0.005,XGBoost,8,1,1,0.9473684210526315
3829,0.005,XGBoost,8,1,1,0.9473684210526315
3830,0.005,XGBoost,8,0,0,0.9473684210526315
3831,0.005,XGBoost,8,1,1,0.9473684210526315
3832,0.005,XGBoost,8,1,1,0.9473684210526315
3833,0.005,XGBoost,8,0,0,0.9473684210526315
3834,0.005,XGBoost,8,0,0,0.9473684210526315
3835,0.005,XGBoost,8,1,1,0.9473684210526315
3836,0.005,XGBoost,8,0,0,0.9473684210526315
3837,0.005,XGBoost,8,1,1,0.9473684210526315
3838,0.005,XGBoost,8,0,0,0.9473684210526315
3839,0.005,XGBoost,8,0,0,0.9473684210526315
3840,0.005,XGBoost,8,0,0,0.9473684210526315
3841,0.005,XGBoost,8,0,0,0.9473684210526315
3842,0.005,XGBoost,8,1,1,0.9473684210526315
3843,0.005,XGBoost,8,0,0,0.9473684210526315
3844,0.005,XGBoost,8,1,1,0.9473684210526315
3845,0.005,XGBoost,8,1,1,0.9473684210526315
3846,0.005,XGBoost,8,0,0,0.9473684210526315
3847,0.005,XGBoost,8,1,1,0.9473684210526315
3848,0.005,XGBoost,8,1,1,0.9473684210526315
3849,0.005,XGBoost,8,0,0,0.9473684210526315
3850,0.005,XGBoost,8,1,1,0.9473684210526315
3851,0.005,XGBoost,8,1,1,0.9473684210526315
3852,0.005,XGBoost,8,1,0,0.9473684210526315
3853,0.005,XGBoost,8,1,1,0.9473684210526315
3854,0.005,XGBoost,8,0,0,0.9473684210526315
3855,0.005,XGBoost,8,1,1,0.9473684210526315
3856,0.005,XGBoost,8,1,1,0.9473684210526315
3857,0.005,XGBoost,8,0,0,0.9473684210526315
3858,0.005,XGBoost,8,1,1,0.9473684210526315
3859,0.005,XGBoost,8,1,1,0.9473684210526315
3860,0.005,XGBoost,8,0,0,0.9473684210526315
3861,0.005,XGBoost,8,0,0,0.9473684210526315
3862,0.005,XGBoost,8,0,0,0.9473684210526315
3863,0.005,XGBoost,8,1,1,0.9473684210526315
3864,0.005,XGBoost,8,1,1,0.9473684210526315
3865,0.005,XGBoost,8,1,1,0.9473684210526315
3866,0.005,XGBoost,8,1,1,0.9473684210526315
3867,0.005,XGBoost,8,1,1,0.9473684210526315
3868,0.005,XGBoost,8,1,1,0.9473684210526315
3869,0.005,XGBoost,8,1,1,0.9473684210526315
3870,0.005,XGBoost,9,0,0,0.9649122807017544
3871,0.005,XGBoost,9,0,0,0.9649122807017544
3872,0.005,XGBoost,9,0,0,0.9649122807017544
3873,0.005,XGBoost,9,0,0,0.9649122807017544
3874,0.005,XGBoost,9,0,1,0.9649122807017544
3875,0.005,XGBoost,9,0,0,0.9649122807017544
3876,0.005,XGBoost,9,1,1,0.9649122807017544
3877,0.005,XGBoost,9,0,0,0.9649122807017544
3878,0.005,XGBoost,9,0,0,0.9649122807017544
3879,0.005,XGBoost,9,0,0,0.9649122807017544
3880,0.005,XGBoost,9,1,1,0.9649122807017544
3881,0.005,XGBoost,9,0,0,0.9649122807017544
3882,0.005,XGBoost,9,0,0,0.9649122807017544
3883,0.005,XGBoost,9,1,1,0.9649122807017544
3884,0.005,XGBoost,9,0,0,0.9649122807017544
3885,0.005,XGBoost,9,1,1,0.9649122807017544
3886,0.005,XGBoost,9,1,1,0.9649122807017544
3887,0.005,XGBoost,9,1,1,0.9649122807017544
3888,0.005,XGBoost,9,1,1,0.9649122807017544
3889,0.005,XGBoost,9,1,1,0.9649122807017544
3890,0.005,XGBoost,9,1,1,0.9649122807017544
3891,0.005,XGBoost,9,0,0,0.9649122807017544
3892,0.005,XGBoost,9,1,1,0.9649122807017544
3893,0.005,XGBoost,9,1,1,0.9649122807017544
3894,0.005,XGBoost,9,0,0,0.9649122807017544
3895,0.005,XGBoost,9,1,1,0.9649122807017544
3896,0.005,XGBoost,9,1,1,0.9649122807017544
3897,0.005,XGBoost,9,1,1,0.9649122807017544
3898,0.005,XGBoost,9,1,1,0.9649122807017544
3899,0.005,XGBoost,9,0,0,0.9649122807017544
3900,0.005,XGBoost,9,1,1,0.9649122807017544
3901,0.005,XGBoost,9,1,1,0.9649122807017544
3902,0.005,XGBoost,9,0,1,0.9649122807017544
3903,0.005,XGBoost,9,0,0,0.9649122807017544
3904,0.005,XGBoost,9,1,1,0.9649122807017544
3905,0.005,XGBoost,9,1,1,0.9649122807017544
3906,0.005,XGBoost,9,1,1,0.9649122807017544
3907,0.005,XGBoost,9,1,1,0.9649122807017544
3908,0.005,XGBoost,9,1,1,0.9649122807017544
3909,0.005,XGBoost,9,1,1,0.9649122807017544
3910,0.005,XGBoost,9,0,0,0.9649122807017544
3911,0.005,XGBoost,9,1,1,0.9649122807017544
3912,0.005,XGBoost,9,1,1,0.9649122807017544
3913,0.005,XGBoost,9,1,1,0.9649122807017544
3914,0.005,XGBoost,9,1,1,0.9649122807017544
3915,0.005,XGBoost,9,0,0,0.9649122807017544
3916,0.005,XGBoost,9,1,1,0.9649122807017544
3917,0.005,XGBoost,9,1,1,0.9649122807017544
3918,0.005,XGBoost,9,1,1,0.9649122807017544
3919,0.005,XGBoost,9,1,1,0.9649122807017544
3920,0.005,XGBoost,9,1,1,0.9649122807017544
3921,0.005,XGBoost,9,1,1,0.9649122807017544
3922,0.005,XGBoost,9,1,1,0.9649122807017544
3923,0.005,XGBoost,9,0,0,0.9649122807017544
3924,0.005,XGBoost,9,1,1,0.9649122807017544
3925,0.005,XGBoost,9,1,1,0.9649122807017544
3926,0.005,XGBoost,9,0,0,0.9649122807017544
3927,0.005,XGBoost,10,0,0,0.9821428571428571
3928,0.005,XGBoost,10,0,0,0.9821428571428571
3929,0.005,XGBoost,10,0,0,0.9821428571428571
3930,0.005,XGBoost,10,0,0,0.9821428571428571
3931,0.005,XGBoost,10,0,0,0.9821428571428571
3932,0.005,XGBoost,10,0,0,0.9821428571428571
3933,0.005,XGBoost,10,0,0,0.9821428571428571
3934,0.005,XGBoost,10,1,1,0.9821428571428571
3935,0.005,XGBoost,10,0,0,0.9821428571428571
3936,0.005,XGBoost,10,0,0,0.9821428571428571
3937,0.005,XGBoost,10,0,0,0.9821428571428571
3938,0.005,XGBoost,10,0,0,0.9821428571428571
3939,0.005,XGBoost,10,1,1,0.9821428571428571
3940,0.005,XGBoost,10,1,1,0.9821428571428571
3941,0.005,XGBoost,10,1,1,0.9821428571428571
3942,0.005,XGBoost,10,1,1,0.9821428571428571
3943,0.005,XGBoost,10,1,1,0.9821428571428571
3944,0.005,XGBoost,10,1,1,0.9821428571428571
3945,0.005,XGBoost,10,1,1,0.9821428571428571
3946,0.005,XGBoost,10,0,0,0.9821428571428571
3947,0.005,XGBoost,10,1,1,0.9821428571428571
3948,0.005,XGBoost,10,1,1,0.9821428571428571
3949,0.005,XGBoost,10,1,1,0.9821428571428571
3950,0.005,XGBoost,10,1,1,0.9821428571428571
3951,0.005,XGBoost,10,1,1,0.9821428571428571
3952,0.005,XGBoost,10,0,0,0.9821428571428571
3953,0.005,XGBoost,10,0,0,0.9821428571428571
3954,0.005,XGBoost,10,1,1,0.9821428571428571
3955,0.005,XGBoost,10,1,1,0.9821428571428571
3956,0.005,XGBoost,10,1,1,0.9821428571428571
3957,0.005,XGBoost,10,0,0,0.9821428571428571
3958,0.005,XGBoost,10,0,0,0.9821428571428571
3959,0.005,XGBoost,10,1,1,0.9821428571428571
3960,0.005,XGBoost,10,1,1,0.9821428571428571
3961,0.005,XGBoost,10,1,1,0.9821428571428571
3962,0.005,XGBoost,10,1,1,0.9821428571428571
3963,0.005,XGBoost,10,1,1,0.9821428571428571
3964,0.005,XGBoost,10,0,0,0.9821428571428571
3965,0.005,XGBoost,10,1,1,0.9821428571428571
3966,0.005,XGBoost,10,1,1,0.9821428571428571
3967,0.005,XGBoost,10,0,0,0.9821428571428571
3968,0.005,XGBoost,10,1,1,0.9821428571428571
3969,0.005,XGBoost,10,0,0,0.9821428571428571
3970,0.005,XGBoost,10,1,1,0.9821428571428571
3971,0.005,XGBoost,10,1,1,0.9821428571428571
3972,0.005,XGBoost,10,0,1,0.9821428571428571
3973,0.005,XGBoost,10,1,1,0.9821428571428571
3974,0.005,XGBoost,10,1,1,0.9821428571428571
3975,0.005,XGBoost,10,1,1,0.9821428571428571
3976,0.005,XGBoost,10,1,1,0.9821428571428571
3977,0.005,XGBoost,10,0,0,0.9821428571428571
3978,0.005,XGBoost,10,1,1,0.9821428571428571
3979,0.005,XGBoost,10,1,1,0.9821428571428571
3980,0.005,XGBoost,10,1,1,0.9821428571428571
3981,0.005,XGBoost,10,1,1,0.9821428571428571
3982,0.005,XGBoost,10,1,1,0.9821428571428571
3983,0.005,MLP,1,0,0,0.9298245614035088
3984,0.005,MLP,1,0,1,0.9298245614035088
3985,0.005,MLP,1,0,0,0.9298245614035088
3986,0.005,MLP,1,0,0,0.9298245614035088
3987,0.005,MLP,1,1,1,0.9298245614035088
3988,0.005,MLP,1,1,1,0.9298245614035088
3989,0.005,MLP,1,1,1,0.9298245614035088
3990,0.005,MLP,1,0,0,0.9298245614035088
3991,0.005,MLP,1,0,1,0.9298245614035088
3992,0.005,MLP,1,1,1,0.9298245614035088
3993,0.005,MLP,1,1,1,0.9298245614035088
3994,0.005,MLP,1,1,1,0.9298245614035088
3995,0.005,MLP,1,1,1,0.9298245614035088
3996,0.005,MLP,1,0,0,0.9298245614035088
3997,0.005,MLP,1,1,1,0.9298245614035088
3998,0.005,MLP,1,0,0,0.9298245614035088
3999,0.005,MLP,1,1,1,0.9298245614035088
4000,0.005,MLP,1,0,0,0.9298245614035088
4001,0.005,MLP,1,1,1,0.9298245614035088
4002,0.005,MLP,1,0,0,0.9298245614035088
4003,0.005,MLP,1,0,0,0.9298245614035088
4004,0.005,MLP,1,0,0,0.9298245614035088
4005,0.005,MLP,1,1,1,0.9298245614035088
4006,0.005,MLP,1,0,0,0.9298245614035088
4007,0.005,MLP,1,1,1,0.9298245614035088
4008,0.005,MLP,1,1,1,0.9298245614035088
4009,0.005,MLP,1,0,1,0.9298245614035088
4010,0.005,MLP,1,1,1,0.9298245614035088
4011,0.005,MLP,1,1,1,0.9298245614035088
4012,0.005,MLP,1,1,1,0.9298245614035088
4013,0.005,MLP,1,1,1,0.9298245614035088
4014,0.005,MLP,1,1,1,0.9298245614035088
4015,0.005,MLP,1,0,0,0.9298245614035088
4016,0.005,MLP,1,1,0,0.9298245614035088
4017,0.005,MLP,1,0,0,0.9298245614035088
4018,0.005,MLP,1,0,0,0.9298245614035088
4019,0.005,MLP,1,1,1,0.9298245614035088
4020,0.005,MLP,1,0,0,0.9298245614035088
4021,0.005,MLP,1,1,1,0.9298245614035088
4022,0.005,MLP,1,1,1,0.9298245614035088
4023,0.005,MLP,1,1,1,0.9298245614035088
4024,0.005,MLP,1,1,1,0.9298245614035088
4025,0.005,MLP,1,1,1,0.9298245614035088
4026,0.005,MLP,1,1,1,0.9298245614035088
4027,0.005,MLP,1,1,1,0.9298245614035088
4028,0.005,MLP,1,0,0,0.9298245614035088
4029,0.005,MLP,1,1,1,0.9298245614035088
4030,0.005,MLP,1,1,1,0.9298245614035088
4031,0.005,MLP,1,1,1,0.9298245614035088
4032,0.005,MLP,1,1,1,0.9298245614035088
4033,0.005,MLP,1,1,1,0.9298245614035088
4034,0.005,MLP,1,1,1,0.9298245614035088
4035,0.005,MLP,1,0,0,0.9298245614035088
4036,0.005,MLP,1,1,1,0.9298245614035088
4037,0.005,MLP,1,1,1,0.9298245614035088
4038,0.005,MLP,1,0,0,0.9298245614035088
4039,0.005,MLP,1,0,0,0.9298245614035088
4040,0.005,MLP,2,0,0,0.8947368421052632
4041,0.005,MLP,2,0,1,0.8947368421052632
4042,0.005,MLP,2,0,1,0.8947368421052632
4043,0.005,MLP,2,0,0,0.8947368421052632
4044,0.005,MLP,2,0,0,0.8947368421052632
4045,0.005,MLP,2,1,1,0.8947368421052632
4046,0.005,MLP,2,1,1,0.8947368421052632
4047,0.005,MLP,2,1,1,0.8947368421052632
4048,0.005,MLP,2,1,1,0.8947368421052632
4049,0.005,MLP,2,1,1,0.8947368421052632
4050,0.005,MLP,2,1,1,0.8947368421052632
4051,0.005,MLP,2,0,0,0.8947368421052632
4052,0.005,MLP,2,0,0,0.8947368421052632
4053,0.005,MLP,2,0,0,0.8947368421052632
4054,0.005,MLP,2,0,0,0.8947368421052632
4055,0.005,MLP,2,0,0,0.8947368421052632
4056,0.005,MLP,2,1,1,0.8947368421052632
4057,0.005,MLP,2,1,1,0.8947368421052632
4058,0.005,MLP,2,1,1,0.8947368421052632
4059,0.005,MLP,2,0,0,0.8947368421052632
4060,0.005,MLP,2,0,0,0.8947368421052632
4061,0.005,MLP,2,0,1,0.8947368421052632
4062,0.005,MLP,2,0,0,0.8947368421052632
4063,0.005,MLP,2,0,0,0.8947368421052632
4064,0.005,MLP,2,0,1,0.8947368421052632
4065,0.005,MLP,2,0,0,0.8947368421052632
4066,0.005,MLP,2,0,0,0.8947368421052632
4067,0.005,MLP,2,0,0,0.8947368421052632
4068,0.005,MLP,2,1,1,0.8947368421052632
4069,0.005,MLP,2,1,1,0.8947368421052632
4070,0.005,MLP,2,0,0,0.8947368421052632
4071,0.005,MLP,2,1,1,0.8947368421052632
4072,0.005,MLP,2,1,1,0.8947368421052632
4073,0.005,MLP,2,1,1,0.8947368421052632
4074,0.005,MLP,2,1,1,0.8947368421052632
4075,0.005,MLP,2,1,1,0.8947368421052632
4076,0.005,MLP,2,0,1,0.8947368421052632
4077,0.005,MLP,2,1,1,0.8947368421052632
4078,0.005,MLP,2,1,1,0.8947368421052632
4079,0.005,MLP,2,1,1,0.8947368421052632
4080,0.005,MLP,2,1,1,0.8947368421052632
4081,0.005,MLP,2,1,1,0.8947368421052632
4082,0.005,MLP,2,1,1,0.8947368421052632
4083,0.005,MLP,2,1,1,0.8947368421052632
4084,0.005,MLP,2,1,1,0.8947368421052632
4085,0.005,MLP,2,1,1,0.8947368421052632
4086,0.005,MLP,2,1,1,0.8947368421052632
4087,0.005,MLP,2,1,1,0.8947368421052632
4088,0.005,MLP,2,1,1,0.8947368421052632
4089,0.005,MLP,2,1,1,0.8947368421052632
4090,0.005,MLP,2,1,1,0.8947368421052632
4091,0.005,MLP,2,1,1,0.8947368421052632
4092,0.005,MLP,2,0,1,0.8947368421052632
4093,0.005,MLP,2,1,1,0.8947368421052632
4094,0.005,MLP,2,1,1,0.8947368421052632
4095,0.005,MLP,2,1,1,0.8947368421052632
4096,0.005,MLP,2,1,1,0.8947368421052632
4097,0.005,MLP,3,0,0,0.9649122807017544
4098,0.005,MLP,3,0,0,0.9649122807017544
4099,0.005,MLP,3,1,1,0.9649122807017544
4100,0.005,MLP,3,1,1,0.9649122807017544
4101,0.005,MLP,3,0,0,0.9649122807017544
4102,0.005,MLP,3,1,1,0.9649122807017544
4103,0.005,MLP,3,1,1,0.9649122807017544
4104,0.005,MLP,3,1,1,0.9649122807017544
4105,0.005,MLP,3,0,1,0.9649122807017544
4106,0.005,MLP,3,1,1,0.9649122807017544
4107,0.005,MLP,3,1,1,0.9649122807017544
4108,0.005,MLP,3,1,1,0.9649122807017544
4109,0.005,MLP,3,1,1,0.9649122807017544
4110,0.005,MLP,3,0,0,0.9649122807017544
4111,0.005,MLP,3,1,1,0.9649122807017544
4112,0.005,MLP,3,1,1,0.9649122807017544
4113,0.005,MLP,3,1,1,0.9649122807017544
4114,0.005,MLP,3,1,1,0.9649122807017544
4115,0.005,MLP,3,1,1,0.9649122807017544
4116,0.005,MLP,3,1,1,0.9649122807017544
4117,0.005,MLP,3,0,0,0.9649122807017544
4118,0.005,MLP,3,1,1,0.9649122807017544
4119,0.005,MLP,3,0,0,0.9649122807017544
4120,0.005,MLP,3,1,1,0.9649122807017544
4121,0.005,MLP,3,1,1,0.9649122807017544
4122,0.005,MLP,3,0,0,0.9649122807017544
4123,0.005,MLP,3,1,1,0.9649122807017544
4124,0.005,MLP,3,1,1,0.9649122807017544
4125,0.005,MLP,3,0,1,0.9649122807017544
4126,0.005,MLP,3,0,0,0.9649122807017544
4127,0.005,MLP,3,1,1,0.9649122807017544
4128,0.005,MLP,3,0,0,0.9649122807017544
4129,0.005,MLP,3,1,1,0.9649122807017544
4130,0.005,MLP,3,1,1,0.9649122807017544
4131,0.005,MLP,3,1,1,0.9649122807017544
4132,0.005,MLP,3,0,0,0.9649122807017544
4133,0.005,MLP,3,1,1,0.9649122807017544
4134,0.005,MLP,3,1,1,0.9649122807017544
4135,0.005,MLP,3,1,1,0.9649122807017544
4136,0.005,MLP,3,1,1,0.9649122807017544
4137,0.005,MLP,3,0,0,0.9649122807017544
4138,0.005,MLP,3,1,1,0.9649122807017544
4139,0.005,MLP,3,0,0,0.9649122807017544
4140,0.005,MLP,3,0,0,0.9649122807017544
4141,0.005,MLP,3,1,1,0.9649122807017544
4142,0.005,MLP,3,0,0,0.9649122807017544
4143,0.005,MLP,3,0,0,0.9649122807017544
4144,0.005,MLP,3,0,0,0.9649122807017544
4145,0.005,MLP,3,1,1,0.9649122807017544
4146,0.005,MLP,3,0,0,0.9649122807017544
4147,0.005,MLP,3,0,0,0.9649122807017544
4148,0.005,MLP,3,1,1,0.9649122807017544
4149,0.005,MLP,3,1,1,0.9649122807017544
4150,0.005,MLP,3,0,0,0.9649122807017544
4151,0.005,MLP,3,1,1,0.9649122807017544
4152,0.005,MLP,3,1,1,0.9649122807017544
4153,0.005,MLP,3,1,1,0.9649122807017544
4154,0.005,MLP,4,0,1,0.8245614035087719
4155,0.005,MLP,4,0,1,0.8245614035087719
4156,0.005,MLP,4,0,0,0.8245614035087719
4157,0.005,MLP,4,0,1,0.8245614035087719
4158,0.005,MLP,4,0,1,0.8245614035087719
4159,0.005,MLP,4,0,0,0.8245614035087719
